id,name,description,dichotomous,group,PMID example,PMID in GWAS CATALOG?,complex traits,Relation,EFO_term,API_EFO_ID,EFO_id,comments,supported by OLS,supported by Zooma,GWAS catalog UI search,Lizzy's suggestion,suggestion applied,Maria's suggestion,import_new_terms
4601,renalcortexT1time,Renal cortex T1 time,0,RENAL,,,simple,need import,renal fibrosis,EFO_1001517,EFO_1001517,,No,no,No,renal system measurement - EFO_0004742,yes,change to renal fibrosis (EFO_1001517),N
3613,LateAD,Late-onset Alzheimer's disease,1,NEUROLOGICAL,,,simple,Exact match,late-onset Alzheimers disease,EFO_1001870,EFO_1001870,,Yes,Yes,,,,ok,N
4339,OCPCancer,Oral cavity and pharyngeal cancer,1,CANCER,32887889,yes,simple,Exact match,oropharynx cancer,EFO_1001931,EFO_1001931,,No,Yes,yes,,,ok,N
4347,ColonCancer,Colon cancer,1,CANCER,32887889,yes,simple,Exact match,colon carcinoma,EFO_1001950,EFO_1001950,,No,Yes,yes,,,ok,N
4064,CCScCEmajor,CCS causative cardio-aortic embolism major,1,STROKE,26708676,yes,simple,Match to parent,cardioembolic stroke,EFO_1001976,EFO_1001976,,No,no,yes,suggested,yes,ok - match to parent,N
4065,CCScCRYPTCE,CCS causative cryptogenic with cardioembolism minor,1,STROKE,26708676,yes,simple,Match to parent,cardioembolic stroke,EFO_1001976,EFO_1001976,,No,no,yes,suggested,yes,ok - match to parent,N
4070,CCSpCEmajincl,CCS phenotypic cardio-aortic embolism major,1,STROKE,26708676,yes,simple,Match to parent,cardioembolic stroke,EFO_1001976,EFO_1001976,,No,no,yes,suggested,yes,ok - match to parent,N
4105,Stroke_cardioembolic,Cardioembolic stroke,1,STROKE,,,simple,Exact match,cardioembolic stroke,EFO_1001976,EFO_1001976,,Yes,Yes,,,,ok,N
4097,Asthma_AdultOnset,Adult-onset asthma,1,LUNG,,,simple,Exact match,adult onset asthma,EFO_1002011,EFO_1002011,,Yes,Yes,,,,ok,N
344,HypertensioninT2D,Hypertension in type 2 diabetes,1,DIABETIC COMPLICATIONS,,,complex,Match to parent,"secondary hypertension, type 2 diabetes mellitus","EFO_1002034,MONDO_0005148","EFO_1002034,MONDO_0005148",,No,no,Yes,add: T2D - MONDO_0005148,yes,Accept Lizzy's suggestion,N
4313,Lithium_response_inBIP_binary,Response to lithium treatment in bipolar disorder (dichotomous phenotype),1,PSYCHIATRIC,26806518,yes,complex,Exact match,"response to lithium ion, bipolar disorder","GO_0010226,MONDO_0004985","GO_0010226,MONDO_0004985",,Yes,Yes,yes,,,ok,N
4312,Lithium_response_inBIP_continuous,Response to lithium treatment in bipolar disorder (continuous phenotype),0,PSYCHIATRIC,26806518,yes,complex,Exact match,"response to lithium ion, bipolar disorder","GO_0010226,MONDO_0004985","GO_0010226,MONDO_0004985",,Yes,Yes,yes,,,ok,N
4118,Change_in_fasting_insulin_after_metformin_adjusted_baseline_insulin,Fasting insulin at V2 minus fasting insulin at V1,0,METFORMIN RESPONSE,37233759,yes,complex,,"response to metformin, fasting blood insulin measurement","GO_1901558,EFO_0004466","GO_1901558,EFO_0004466",,Yes,Yes,yes,,,ok,N
4119,Fasting_insulin_metformin,Log of fasting insulin at V2,0,METFORMIN RESPONSE,37233759,yes,complex,,"response to metformin, fasting blood insulin measurement","GO_1901558,EFO_0004466","GO_1901558,EFO_0004466",,Yes,Yes,yes,,,ok,N
299,HerniaAbdomin,Hernia abdominopelvic cavity,1,MUSCULOSKELETAL,33893285,yes,simple,Match to parent,Inguinal hernia,HP_0000023,HP_0000023,,No,Yes,yes,,,ok,N
4498,HMB,Heavy menstrual bleeding,1,REPRODUCTIVE TRAITS,31649266,yes,simple,Exact match,Menorrhagia,HP_0000132,HP_0000132,,No,Yes,yes,,,ok,N
3819,Cirrhosis,Cirrhosis,1,HEPATIC,,,simple,Exact match,Cirrhosis,HP_0001394,HP_0001394,,Yes,no,,,,ok,N
4437,imitral_regurgitation,BSA-indexed mitral valve regurgitation volume,0,CARDIOVASCULAR,38082205,,simple,Match to parent,Mitral regurgitation,HP_0001653,HP_0001653,,Yes,Yes,,,,ok,N
4433,ao_regurgitation_fraction,Aortic regurgitation fraction,0,CARDIOVASCULAR,38082205,,simple,Match to parent,Aortic regurgitation,HP_0001659,HP_0001659,,No,no,No,,,ok,N
4434,ao_regurgitation_volume,Aortic regurgitation volume,0,CARDIOVASCULAR,38082205,,simple,Match to parent,Aortic regurgitation,HP_0001659,HP_0001659,,No,no,No,,,ok,N
301,IronDef,Iron deficiency,1,NUTRITIONAL,33893285,yes,simple,/,Iron deficiency anemia,HP_0001891,HP_0001891,,No,Yes,yes,? serum iron measurement - EFO_0006332,,ok,N
294,Asthma,Asthma,1,LUNG,,,simple,Exact match,Asthma,HP_0002099,HP_0002099,,Yes,no,,,,ok,N
3211,toastDETER,TOAST other determined,1,STROKE,,,simple,Match to parent,Ischemic stroke,HP_0002140,HP_0002140,,No,no,No,,,ok,N
3214,toastUNDETER,TOAST other undetermined,1,STROKE,,,simple,Match to parent,Ischemic stroke,HP_0002140,HP_0002140,,No,no,No,,,ok,N
4446,EO_Stroke_ischemic,Early onset ischemic stroke,1,STROKE,,,simple,Match to parent,Ischemic stroke,HP_0002140,HP_0002140,,Yes,Yes,,,,ok,N
3201,Stroke_ischemic,All ischemic stroke,1,STROKE,,,simple,Exact match,Ischemic stroke,HP_0002140,HP_0002140,,Yes,Yes,,,,ok,N
4068,CCScSAO,CCS causative small artery occlusion,1,STROKE,26708676,yes,complex,,"Ischemic stroke, small artery occlusion","HP_0002140,EFO_1001495","HP_0002140,EFO_1001495",,Yes,Yes,yes,sub: stroke - EFO_0000712,,ok,N
4073,CCSpSAOmajincl,CCS phenotypic cryptogenic small artery occlusion major,1,STROKE,26708676,yes,complex,Match to parent,"Ischemic stroke, small artery occlusion","HP_0002140,EFO_1001495","HP_0002140,EFO_1001495",,Yes,Yes,yes,sub: stroke - EFO_0000712,yes,ok - match to parent,N
307,VaricoseVeins,Varicose veins,1,CARDIOVASCULAR,,,simple,Exact match,Varicose veins,HP_0002619,HP_0002619,,Yes,Yes,,,,ok,N
3931,BackPain,Back pain,1,MUSCULOSKELETAL,,,simple,Exact match,Back pain,HP_0003418,HP_0003418,,Yes,Yes,,,,ok,N
297,Dyslipid,Dyslipidemia,1,LIPIDS,33893285,yes,simple,Exact match,dyslipidemia,,HP_0003611,"20241028: yue mapped it to a HP term that can be imported, or MONDO_0015905, syndromic dyslipidemia (MONDO_0015905)",No,Yes,yes,rare dyslipidemia - Orphanet_101953,yes,"Change to dyslipidemia, NCIT_C80385, exact match",Y
3579,PepticUlcers,Peptic ulcers,1,DIGESTIVE,,,simple,Exact match,Peptic ulcer,HP_0004398,HP_0004398,,Yes,Yes,,,,ok,N
4189,SporadicMiscarriage,Sporadic miscarriage,1,REPRODUCTIVE TRAITS,33239672,yes,simple,Match to parent,miscarriage,HP_0005268,HP_0005268,,No,Yes,yes,miscarriage - HP_0005268,yes,ok,N
316,Snoring,Snoring,1,SLEEP AND CIRCADIAN,,,simple,Exact match,Snoring,HP_0025267,HP_0025267,,Yes,no,,,,ok,N
317,SnoringAdjBMI,Snoring adj BMI,1,SLEEP AND CIRCADIAN,32060260,yes,simple,Exact match - adjust,Snoring,HP_0025267,HP_0025267,,Yes,Yes,yes,,yes,"change to Snoring, HP_0025267",N
3932,KneePain,Knee pain,1,MUSCULOSKELETAL,,,simple,Exact match,Knee pain,HP_0030839,HP_0030839,,Yes,Yes,,,,ok,N
359,PVDinT2D,Peripheral vascular disease in type 2 diabetes,1,DIABETIC COMPLICATIONS,,,complex,Exact match,diabetic angiopathy,MONDO_0000960,EFO_1000896,"20241028: changed into diabetic angiopathy, EFO_1000896",No,no,No,,,ok,Y
3169,MDD,Major depressive disorder,1,PSYCHIATRIC,,,simple,Exact match,major depressive disorder,MONDO_0002009,MONDO_0002009,,Yes,Yes,,,,ok,N
4100,MDD_NoTrauma,Major depressive disorder in trauma-unexposed individuals,1,PSYCHIATRIC,31969693,yes,complex,,"major depressive disorder, trauma exposure measurement","MONDO_0002009,EFO_0010703","MONDO_0002009,EFO_0010703",,Yes,no,yes,add: trauma exposure measurement - EFO_0010703,yes,ok,N
4099,MDD_Trauma,Major depressive disorder in trauma-exposed individuals,1,PSYCHIATRIC,31969693,yes,complex,,"major depressive disorder
, trauma exposure measurement","MONDO_0002009,EFO_0010703","MONDO_0002009,EFO_0010703",,Yes,no,yes,,,ok,N
305,Psychiatric,Psychiatric disorders,1,PSYCHIATRIC,,,simple,Exact match,psychiatric disorder,MONDO_0002025,MONDO_0002025,,Yes,no,,,,ok,N
4334,ThyroidCancer,Thyroid cancer,1,CANCER,,,simple,Exact match,thyroid cancer,MONDO_0002108,MONDO_0002108,,Yes,no,,,,ok,N
4344,KidneyCancer,Kidney cancer,1,CANCER,,,simple,Exact match,kidney cancer,MONDO_0002367,MONDO_0002367,,Yes,Yes,,,,ok,N
4348,CervicalCancer,Cervical cancer,1,CANCER,,,simple,Exact match,cervical cancer,MONDO_0002974,MONDO_0002974,,Yes,no,,,,ok,N
296,Dermatophytosis,Dermatophytosis,1,OTHER,,,simple,Exact match,dermatophytosis,MONDO_0004678,MONDO_0004678,,Yes,Yes,,,,ok,N
4074,CataractSenile,Senile cataract,1,OCULAR,,,simple,Exact match,senile cataract,MONDO_0004847,MONDO_0004847,,Yes,no,,,,ok,N
3877,MVP,Mitral valve prolapse,1,CARDIOVASCULAR,,,simple,Exact match,mitral valve prolapse,MONDO_0004910,MONDO_0004910,,Yes,no,,,,ok,N
3071,AD,Alzheimer's disease,1,NEUROLOGICAL,,,simple,Exact match,Alzheimer disease,MONDO_0004975,MONDO_0004975,,Yes,Yes,,,,ok,N
4244,AD_or_AD_history,Alzheimer's disease or family history of Alzheimer's disease,1,NEUROLOGICAL,29777097,yes,complex,Exact match,"Alzheimer disease, family history of Alzheimer’s disease","MONDO_0004975,EFO_0009268","MONDO_0004975,EFO_0009268",,Yes,Yes,yes,,,ok,N
3083,ALS,Amyotrophic lateral sclerosis (ALS),1,NEUROLOGICAL,,,simple,Exact match,amyotrophic lateral sclerosis,MONDO_0004976,MONDO_0004976,,Yes,Yes,,,,ok,N
3989,AsthmaCOPD,Both asthma and COPD,1,LUNG,35104449,yes,complex,Exact match,"asthma, chronic obstructive pulmonary disease","MONDO_0004979,EFO_0000341","MONDO_0004979,EFO_0000341",,Yes,no,yes,,,ok,N
4524,BIP_NoPsychosis,Bipolar disorder without psychosis,1,PSYCHIATRIC,35410376,,complex,,bipolar disorder,MONDO_0004985,MONDO_0004985,,Yes,no,,,,ok,N
3090,BIP,Bipolar disorder,1,PSYCHIATRIC,,,simple,Exact match,bipolar disorder,MONDO_0004985,MONDO_0004985,,Yes,Yes,,,,ok,N
4523,BIP_Psychosis,Bipolar disorder with psychosis,1,PSYCHIATRIC,35410376,,complex,,"bipolar disorder, psychosis","MONDO_0004985,EFO_0005407","MONDO_0004985,EFO_0005407",,Yes,no,,,,ok,N
4350,BladderCancer,Bladder cancer,1,CANCER,32887889,yes,simple,Exact match,urinary bladder carcinoma,MONDO_0004986,MONDO_0004986,,Yes,Yes,yes,,,ok,N
295,Cancer,Any cancer,1,CANCER,33893285,yes,simple,Exact match,cancer,MONDO_0004992,MONDO_0004992,,No,no,yes,,,ok,N
3190,SCZ,Schizophrenia,1,PSYCHIATRIC,,,simple,Exact match,schizophrenia,MONDO_0005090,MONDO_0005090,,Yes,Yes,,,,ok,N
364,T1D,Type 1 diabetes (T1D),1,TYPE 1 DIABETES,,,simple,Exact match,type 1 diabetes mellitus,MONDO_0005147,MONDO_0005147,,Yes,Yes,,,,ok,N
4406,lateDKDadjHbA1cBMI_T1D,Late diabetic kidney disease adj HbA1c-BMI in type 1 diabetes,1,RENAL,31537649,yes,complex,,"type 1 diabetes mellitus, diabetic nephropathy","MONDO_0005147,EFO_0000401","MONDO_0005147,EFO_0000401",,Yes,no,yes,remove adjusted terms,yes,Accept Lizzy's suggestion,N
3208,T2DadjBMI,Type 2 diabetes (T2D) adj BMI,1,GLYCEMIC,,,simple,Match to parent,type 2 diabetes mellitus,MONDO_0005148,MONDO_0005148,,No,no,No,,,ok,N
4277,T2D_age-related,Mild age-related type 2 diabetes,1,GLYCEMIC,34737425,yes,simple,Match to parent,type 2 diabetes mellitus,MONDO_0005148,MONDO_0005148,,No,Yes,yes,,,ok,N
4310,T2D_autoimmune,Severe autoimmune type 2 diabetes,1,GLYCEMIC,34737425,yes,simple,Match to parent,type 2 diabetes mellitus,MONDO_0005148,MONDO_0005148,,No,Yes,yes,,,ok,N
4311,T2D_insulin-deficient,Severe insulin-deficient type 2 diabetes,1,GLYCEMIC,34737425,yes,simple,Match to parent,type 2 diabetes mellitus,MONDO_0005148,MONDO_0005148,,No,Yes,yes,,,ok,N
4326,T2D_insulin-resistant,Severe insulin-resistant type 2 diabetes,1,GLYCEMIC,34737425,yes,simple,Match to parent,type 2 diabetes mellitus,MONDO_0005148,MONDO_0005148,,No,Yes,yes,,,ok,N
4278,T2D_obesity-related,Mild obesity-related type 2 diabetes,1,GLYCEMIC,34737425,yes,simple,Match to parent,type 2 diabetes mellitus,MONDO_0005148,MONDO_0005148,,No,Yes,yes,,,ok,N
3878,YouthT2D,Youth-onset type 2 diabetes (T2D),1,GLYCEMIC,33479058,yes,simple,Match to parent,type 2 diabetes mellitus,MONDO_0005148,MONDO_0005148,,No,Yes,yes,,,ok,N
3207,T2D,Type 2 diabetes (T2D),1,GLYCEMIC,,,simple,Exact match,type 2 diabetes mellitus,MONDO_0005148,MONDO_0005148,,Yes,Yes,,,,ok,N
4658,T2D_nopreg,Type 2 diabetes (with no history of pregnancy),1,GLYCEMIC,,,simple,Match to parent,type 2 diabetes mellitus,MONDO_0005148,MONDO_0005148,,No,Yes,,,,ok,N
3659,AnyCVDinT2D,Cardiovascular disease in type 2 diabetes (T2D),1,DIABETIC COMPLICATIONS,,,complex,,"type 2 diabetes mellitus, cardiovascular disease","MONDO_0005148,EFO_0000319","MONDO_0005148,EFO_0000319",,Yes,no,,,,ok,N
4657,T2D_preg,Type 2 diabetes (with history of pregnancy),1,GLYCEMIC,,,complex,,"type 2 diabetes mellitus, pregnancy
","MONDO_0005148,EFO_0002950","MONDO_0005148,EFO_0002950",,No,Yes,,,,ok,N
3665,NAFLDinT2D,NAFLD in type 2 diabetes (T2D),1,DIABETIC COMPLICATIONS,,,complex,,"type 2 diabetes mellitus, non-alcoholic fatty liver disease","MONDO_0005148,EFO_0003095","MONDO_0005148,EFO_0003095",,No,Yes,,,,ok,N
3658,CKD_EXT_vGFRinT2D,Extreme chronic kidney disease (CKD) vs. eGFR >= 60 in type 2 diabetes,1,RENAL,,,complex,Match to parent,"type 2 diabetes mellitus, chronic kidney disease","MONDO_0005148,EFO_0003884","MONDO_0005148,EFO_0003884",,Yes,no,,remove: glomerular filtration rate,yes,Accept Lizzy's suggestion,N
3657,CKD_DNinT2D,Chronic kidney disease (CKD) and diabetic nephropathy in type 2 diabetes,1,DIABETIC COMPLICATIONS,,,complex,,"type 2 diabetes mellitus, chronic kidney disease, diabetic nephropathy","MONDO_0005148,EFO_0003884,EFO_0000401","MONDO_0005148,EFO_0003884,EFO_0000401",,Yes,no,,,,ok,N
3822,PADinT2D,Peripheral artery disease in type 2 diabetes (T2D),1,CARDIOVASCULAR,34601942,yes,complex,,"type 2 diabetes mellitus, peripheral arterial disease","MONDO_0005148,EFO_0004265","MONDO_0005148,EFO_0004265",,Yes,Yes,yes,sub: type 2 diabetes mellitus - MONDO_0005148,yes,ok,N
3655,AlbInT2D,Albuminuria in type 2 diabetes,1,DIABETIC COMPLICATIONS,,,complex,,"type 2 diabetes mellitus, albuminuria","MONDO_0005148,EFO_0004285","MONDO_0005148,EFO_0004285",,No,no,No,,,ok,N
3663,MacroInT2D,Macroalbuminuria in type 2 diabetes (T2D),1,DIABETIC COMPLICATIONS,,,complex,,"type 2 diabetes mellitus, albuminuria","MONDO_0005148,EFO_0004285","MONDO_0005148,EFO_0004285",,No,Yes,,,,ok,N
3664,MicroInT2D,Microalbuminuria in type 2 diabetes (T2D),1,DIABETIC COMPLICATIONS,,,complex,,"type 2 diabetes mellitus, albuminuria","MONDO_0005148,EFO_0004285","MONDO_0005148,EFO_0004285",,No,Yes,,,,ok,N
3661,ESRDvMacroinT2D,End-stage renal disease (ESRD) vs. macroalbuminuria in type 2 diabetes (T2D),1,RENAL,,,complex,,"type 2 diabetes mellitus,stage 5 chronic kidney disease","MONDO_0005148,EFO_0009909","MONDO_0005148,EFO_0009909",,No,Yes,,remove:albuminuria,yes,Accept Lizzy's suggestion,N
4656,PulmonaryHT,Pulmonary hypertension,1,CARDIOVASCULAR,,,simple,Exact match,pulmonary hypertension,MONDO_0005149,MONDO_0005149,,Yes,no,,,,ok,N
3815,Early_ALLOA,Early-onset osteoarthritis,1,MUSCULOSKELETAL,34450027,yes,simple,Match to parent,osteoarthritis,MONDO_0005178,MONDO_0005178,,Yes,no,yes,osteoarthritis - MONDO_0005178,yes,ok,N
3887,ALLOA,Any osteoarthritis,1,MUSCULOSKELETAL,,,simple,Exact match,osteoarthritis,MONDO_0005178,MONDO_0005178,,Yes,no,,,,ok,N
4429,PDAndFirstDegree,Parkinson's disease with proxy cases,1,NEUROLOGICAL,31701892,yes,complex,,Parkinson disease,MONDO_0005180,MONDO_0005180,,No,Yes,yes,,,ok,N
3586,Parkinsons,Parkinson's disease,1,NEUROLOGICAL,,,simple,Exact match,Parkinson disease,MONDO_0005180,MONDO_0005180,,Yes,Yes,,,,ok,N
3951,MOCAinPD,Montreal cognitive assessment in Parkinson's disease,0,NEUROLOGICAL,31505070,,complex,need import,"Parkinson Disease, cognitive function measurement","NA,NA","MONDO_0005180, EFO_0008354",,No,no,No,,,ok,Y
3946,RLinPD,Restless legs syndrome in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,,"Parkinson Disease, restless legs syndrome","MONDO_0005180, EFO_0004270","MONDO_0005180, EFO_0004270",,Yes,no,,,,ok,N
3943,InsomniaInPD,Insomnia in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,,"Parkinson Disease, insomnia","MONDO_0005180, EFO_0004698","MONDO_0005180, EFO_0004698",,Yes,no,,,,ok,N
3945,RBDinPD,REM sleep behavior disorder in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,,"Parkinson Disease, REM sleep behavior disorder","MONDO_0005180, EFO_0007462","MONDO_0005180, EFO_0007462",,Yes,no,,,,ok,N
3948,DaySleepInPD,Daytime sleepiness in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,,"Parkinson Disease, excessive daytime sleepiness measurement","MONDO_0005180, EFO_0007875","MONDO_0005180, EFO_0007875",,Yes,no,,,,ok,N
3950,MMSEinPD,Mini-mental state examination in Parkinson's disease,0,NEUROLOGICAL,31505070,,complex,need import,"Parkinson Disease, cognitive function measurement","MONDO_0005180, EFO_0008354","MONDO_0005180, EFO_0008354",,No,no,No,Hoehn and Yahr score to 'cognitive function measurement' - EFO_0008354,yes,Accept Lizzy's suggestion,N
3944,MotorFlucInPD,Motor fluctuations in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,,"Parkinson Disease, motor function measurement","MONDO_0005180, EFO_0010749","MONDO_0005180, EFO_0010749",,No,no,No,,,ok,N
3937,ConstipationInPD,Constipation in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,,"Parkinson Disease, constipation","MONDO_0005180, HP_0002019","MONDO_0005180, HP_0002019",,No,no,No,,,ok,N
3942,HyposmiaInPD,Hyposmia in Parkinson's disease,1,NEUROLOGICAL,31505070,no,complex,need to import,"Parkinson Disease, Hyposmia","MONDO_0005180, HP_0004409","MONDO_0005180, HP_0004409",,Yes,Yes,no,,,ok,N
3940,DyskinesiasInPD,Dyskinesias in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,,"Parkinson Disease, Dyskinesia","MONDO_0005180, N0000004204","MONDO_0005180, HP_0100660",20241028: yue found HP term for Dyskinesia. OR using movement disorder (EFO:0004280),No,no,No,,,ok,Y
3938,DementiaInPD,Dementia in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,,"Parkinson Disease, dementia ","MONDO_0005180, MONDO_0001627","MONDO_0005180, MONDO_0001627",,Yes,no,,,,ok,N
3939,DepressionInPD,Depression in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,,"Parkinson Disease, major depressive disorder
","MONDO_0005180, EFO_0003761","MONDO_0005180, MONDO_0002009",previous unipolar depression is obsoleted,Yes,no,,,,ok,N
3941,HY3inPD,Hoehn and Yahr score of 3 or more in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,need import,"Parkinson Disease, cognitive function measurement","MONDO_0005180, NCIT_C100535","MONDO_0005180, EFO_0008354",,No,no,No,,,ok,Y
3949,HyinPD,Hoehn and Yahr score in Parkinson's disease,0,NEUROLOGICAL,31505070,,complex,need import,"Parkinson Disease, cognitive function measurement","MONDO_0005180, NCIT_C100535","MONDO_0005180, EFO_0008354",,No,no,No,,,ok,Y
3947,SEADL70inPD,Modified Schwab and England Activities of Daily Living Scale (SEADL) of 70 or less in Parkinson's disease,1,NEUROLOGICAL,31505070,,complex,need import,"Parkinson Disease, cognitive function measurement","NA,NA","MONDO_0005180, EFO_0008354",,No,no,No,,,ok,Y
3952,SEADLinPD,Modified Schwab and England Activities of Daily Living Scale (SEADL) in Parkinson's disease,0,NEUROLOGICAL,31505070,,complex,need import,"Parkinson Disease, cognitive function measurement","NA,NA","MONDO_0005180, EFO_0008354",,No,no,No,,,ok,Y
4414,Parkinson_progression_cognitive,Parkinson's disease progression (cognitive),0,NEUROLOGICAL,33111402,yes,complex,Match to parent,"Parkinson disease, disease progression measurement","MONDO_0005180,EFO_0008336","MONDO_0005180,EFO_0008336",,No,Yes,yes,,,ok,N
4415,Parkinson_progression_composite,Parkinson's disease progression (composite),0,NEUROLOGICAL,33111402,yes,complex,Match to parent,"Parkinson disease, disease progression measurement","MONDO_0005180,EFO_0008336","MONDO_0005180,EFO_0008336",,Yes,Yes,yes,,,ok,N
4416,Parkinson_progression_motor,Parkinson's disease progression (motor),0,NEUROLOGICAL,33111402,yes,complex,Match to parent,"Parkinson disease, disease progression measurement","MONDO_0005180,EFO_0008336","MONDO_0005180,EFO_0008336",,Yes,Yes,yes,,,ok,N
3880,Allergy,"Allergic disease (asthma, hay fever, or eczema)",1,IMMUNOLOGICAL,29785011,yes,simple,Exact match,"asthma, allergic disease","MONDO_0005271,MONDO_0004979","MONDO_0005271,MONDO_0004979",,No,Yes,yes,,yes,change to Exact match to allergic disease,N
3589,MultipleSclerosis,Multiple sclerosis,1,IMMUNOLOGICAL,,,simple,Exact match,multiple sclerosis,MONDO_0005301,MONDO_0005301,,Yes,Yes,,,,ok,N
4625,BVchangeMS,Brain volume change in multiple sclerosis progression,0,IMMUNOLOGICAL,,,complex,,"multiple sclerosis, total brain volume change measurement ","MONDO_0005301,EFO_0021504","MONDO_0005301,EFO_0021504",,No,no,No,,,ok,N
4098,Asthma_ChildhoodOnset,Childhood-onset asthma,1,LUNG,,,simple,Exact match,childhood onset asthma,MONDO_0005405,MONDO_0005405,,Yes,Yes,,,,ok,N
4349,BreastCancer,Breast cancer,1,CANCER,,,simple,Exact match,breast cancer,MONDO_0007254,MONDO_0007254,,Yes,no,,,,ok,N
3885,SLE,Systemic lupus erythematosus (SLE),1,IMMUNOLOGICAL,,,simple,Exact match,Systemic lupus erythematosus,MONDO_0007915,MONDO_0007915,,Yes,no,,,,ok,N
4338,OvarianCancer,Ovarian cancer,1,CANCER,,,simple,Exact match,ovarian cancer,MONDO_0008170,MONDO_0008170,,Yes,Yes,,,,ok,N
